t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
0.2,APPROACH,ILS_TRACK,69.89,70,0.11,1312.44,0.11,6.97,6.89,270.3,-0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.09,0,0,0,90,0,0,0,0,0,-4.44,-124.82,26.007,0,0,0,3,1312.44,0,0,1437.26,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.9,386.13,2,0,0.18,0.18,1,3.7,0.18,0.02,0.2,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.56,APPROACH,ILS_TRACK,69.86,70,0.14,1312.48,0.11,7,6.92,270.3,-0.011,0.0271,0,0.043,1,0.6,1.383,0.75,0.35,0.0168,0.4,0,55,0,-0.139,0,270.07,0,0,1,0.09,0,0,0,270.07,-0.8546,0.0013,0.5193,0,270.07,-4.31,-123.48,25.982,0.073,0,0,3,1312.44,4.219,0,1435.96,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.57,386.14,2,0,0.12,0.12,4,8.33,0.18,0.1,0.56,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
0.92,APPROACH,ILS_TRACK,69.76,70,0.24,1312.52,0.14,6.96,6.86,270.31,-0.003,0.075,0,0.114,1,0.6,2.46,0.75,0.35,0.0168,0.4,0,55,0,-0.236,0,270.06,0,0,1,0.11,0,0,0,270.06,-0.8546,0.0011,0.5194,0,270.06,-4.16,-121.97,25.954,0.065,0,0,3,1312.44,4.183,0,1434.49,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.47,386.21,2,0,0.12,0.12,7,8.33,0.12,0.12,0.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.22,APPROACH,ILS_TRACK,69.62,70,0.38,1312.56,0.16,6.9,6.79,270.3,-0.021,0.1358,0,0.211,1,0.6,3.299,0.75,0.35,0.0168,0.4,0,55,0,-0.369,0,270.06,-0.001,0,1,0.13,0,0,0,270.05,-0.8545,0.0011,0.5194,0,270.06,-4.03,-120.71,25.931,0.061,0,0,3,1312.44,4.189,-0.001,1433.27,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.43,386.29,2,0,0.08,0.08,10,10,0.12,0.08,1.22,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.58,APPROACH,ILS_TRACK,69.41,70,0.59,1312.61,0.17,6.84,6.72,270.3,-0.039,0.1997,0,0.392,1,0.6,3.953,0.75,0.35,0.0168,0.4,0,55,0,-0.574,0,270.05,-0.001,0,1,0.14,0,0,0,270.05,-0.8545,0.0009,0.5194,0,270.05,-3.89,-119.2,25.903,0.053,0,0,3,1312.44,4.198,-0.001,1431.8,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.13,386.42,2,0,0.12,0.12,13,8.33,0.12,0.08,1.58,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
1.92,APPROACH,ILS_TRACK,69.19,70,0.81,1312.66,0.18,6.79,6.65,270.29,-0.054,0.2596,0,0.638,1,0.6,4.462,0.75,0.35,0.0168,0.4,0,55,0,-0.8,0,270.04,-0.001,0,1,0.15,0,0,0,270.06,-0.8545,0.0007,0.5195,0,270.04,-3.75,-117.77,25.877,0.042,0,0,3,1312.44,4.198,-0.001,1430.43,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.94,386.56,2,0,0.1,0.1,16,8.82,0.12,0.1,1.92,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.2,APPROACH,ILS_TRACK,68.98,70,1.02,1312.7,0.19,6.74,6.6,270.29,-0.064,0.3082,0,0.899,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.003,0,270.04,-0.001,0,1,0.16,0,0,0,270.05,-0.8545,0.0007,0.5195,0,270.04,-3.64,-116.6,25.855,0.043,0,0,3,1312.44,4.197,-0.001,1429.3,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.32,386.68,2,0,0.08,0.08,19,10.71,0.1,0.08,2.2,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.5,APPROACH,ILS_TRACK,68.75,70,1.25,1312.77,0.2,6.77,6.63,270.28,-0.073,0.3537,0,1.246,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.234,0,270.04,-0.002,0,1,0.15,0,0,0,270.04,-0.8544,0.0008,0.5195,0,270.04,-3.52,-115.33,25.832,0.044,0,0,3,1312.44,4.249,-0.002,1428.09,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.05,386.82,2,0,0.08,0.08,22,10,0.12,0.08,2.5,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
2.8,APPROACH,ILS_TRACK,68.5,70,1.5,1312.83,0.24,6.78,6.6,270.28,-0.081,0.3989,0,1.666,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.48,0,270.04,-0.002,0,1,0.19,0,0,0,270.05,-0.8544,0.0006,0.5196,0,270.04,-3.4,-114.07,25.809,0.036,0,0,3,1312.44,4.212,-0.002,1426.89,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.08,386.97,2,0,0.08,0.08,25,10,0.12,0.08,2.8,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.1,APPROACH,ILS_TRACK,68.24,70,1.76,1312.8,0.25,6.17,5.93,270.27,-0.089,0.4426,0,2.162,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.74,0,270.03,-0.002,0,1,0.23,0,0,0,270.04,-0.8544,0.0005,0.5196,0,270.03,-3.29,-112.88,25.786,0.028,0,0,3,1312.44,3.864,-0.002,1425.69,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.42,387.13,2,0,0.08,0.08,28,10,0.12,0.08,3.1,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.4,APPROACH,ILS_TRACK,68.01,70,1.99,1312.81,0.02,5.88,5.86,270.27,-0.093,0.4648,0,2.733,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-1.978,0,270.04,-0.002,0,1,0.05,0,0,0,270.03,-0.8544,0.0007,0.5196,0,270.04,-3.18,-111.69,25.763,0.038,0,0,3,1312.44,4.042,-0.002,1424.5,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.99,387.28,2,0,0.08,0.08,31,10,0.12,0.08,3.4,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.7,APPROACH,ILS_TRACK,67.76,70,2.24,1312.89,-0.06,6.45,6.53,270.26,-0.094,0.4978,0,3.375,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-2.224,0,270.04,-0.002,0,1,-0.06,0,0,0,270.03,-0.8544,0.0007,0.5197,0,270.04,-3.07,-110.42,25.741,0.041,0,0,3,1312.44,4.239,-0.002,1423.31,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.7,387.43,2,0,0.08,0.08,34,10,0.12,0.08,3.7,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4,APPROACH,ILS_TRACK,67.48,70,2.52,1312.9,0.03,6.55,6.52,270.26,-0.096,0.5467,0,4.097,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-2.499,0,270.03,-0.002,0,1,0.03,0,0,0,270.03,-0.8543,0.0006,0.5197,0,270.03,-2.96,-109.22,25.718,0.033,0,0,3,1312.44,3.91,-0.002,1422.12,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.65,387.6,2,0,0.08,0.08,37,10,0.12,0.08,4,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.3,APPROACH,ILS_TRACK,67.22,70,2.78,1312.91,0,6.6,6.6,270.25,-0.097,0.5785,0,4.9,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-2.76,0,270.02,-0.002,0,1,0,0,0,0,270.02,-0.8543,0.0004,0.5197,0,270.02,-2.85,-108.03,25.696,0.023,0,0,3,1312.44,3.983,-0.002,1420.94,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.88,387.77,2,0,0.08,0.08,40,10,0.12,0.08,4.3,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.6,APPROACH,ILS_TRACK,66.98,70,3.02,1312.93,0,6.68,6.69,270.25,-0.098,0.6021,0,5.778,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-3.006,0,270.03,-0.002,0,1,0,0,0,0,270.02,-0.8543,0.0005,0.5198,0,270.03,-2.74,-106.84,25.673,0.026,0,0,3,1312.44,3.959,-0.002,1419.77,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.28,387.92,2,0,0.08,0.08,43,10,0.12,0.08,4.6,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.9,APPROACH,ILS_TRACK,66.75,70,3.25,1312.94,-0.01,6.77,6.78,270.24,-0.098,0.6224,0,6.727,1,0.6,4.5,0.75,0.35,0.0168,0.4,0,55,0,-3.239,0,270.02,-0.002,0,1,-0.01,0,0,0,270.02,-0.8543,0.0004,0.5198,0,270.02,-2.64,-105.66,25.651,0.025,0,0,3,1312.44,3.94,-0.002,1418.59,0,0,0,270.3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.79,388.06,2,0,0.08,0.08,46,10,0.12,0.08,4.9,FLYING,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
