t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,as_cmd_deg,as_cap_deg,as_raw_deg,as_spd_err_ms,as_active,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.88,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.61,0,-0.22,-2.09,89.67,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.01,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.743,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.43,517.98,2,0,0.08,0.08,49,14.29,0.08,0.06,2.72,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.16,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.6,0,-0.23,-0.49,89.66,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.03,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.743,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.38,517.98,2,0,0.08,0.08,53,14.29,0.08,0.06,3,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.44,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,3.61,0,-0.22,0.56,89.66,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.14,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.736,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.19,517.98,2,0,0.08,0.08,57,14.29,0.08,0.06,3.3,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
3.72,TAKEOFF,TO_GROUND_ROLL,0.28,80,79.72,3.62,-0.01,-0.12,1.33,89.66,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.48,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.735,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.86,517.92,2,0,0.08,0.08,61,14.29,0.08,0.06,3.58,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4,TAKEOFF,TO_GROUND_ROLL,0.62,80,79.38,3.61,0,-0.17,-0.35,89.67,0.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.1,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.724,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.4,517.84,2,0,0.08,0.08,65,14.29,0.08,0.06,3.86,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.28,TAKEOFF,TO_GROUND_ROLL,1.01,80,78.99,3.62,-0.01,-0.16,0.35,89.68,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.61,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.707,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.81,517.75,2,0,0.08,0.08,69,14.29,0.08,0.06,4.14,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.56,TAKEOFF,TO_GROUND_ROLL,1.43,80,78.57,3.62,-0.01,-0.14,0.11,89.7,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.27,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.683,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.1,517.64,2,0,0.08,0.08,73,14.29,0.08,0.06,4.42,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
4.84,TAKEOFF,TO_GROUND_ROLL,1.88,80,78.12,3.62,-0.01,-0.16,0.13,89.73,0.108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.653,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.25,517.52,2,0,0.08,0.08,77,14.29,0.08,0.06,4.7,PRELAUNCH,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.12,TAKEOFF,TO_GROUND_ROLL,2.37,80,77.63,3.62,-0.01,-0.14,0.19,89.76,0.107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.616,0.0069,0.25,1,0.0069,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.28,517.4,2,0,0.08,0.08,81,14.29,0.08,0.06,4.98,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.4,TAKEOFF,TO_GROUND_ROLL,2.9,80,77.1,3.62,-0.02,-0.14,0.14,89.8,0.106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.37,1,0,-0.573,0.0064,0.25,1,0.0064,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.19,517.26,2,0,0.08,0.08,85,14.29,0.08,0.06,5.26,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.68,TAKEOFF,TO_GROUND_ROLL,3.46,80,76.54,3.62,-0.02,-0.14,0.17,89.84,0.104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.37,1,0,-0.525,0.0059,0.25,1,0.0059,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.98,517.11,2,0,0.08,0.08,89,14.29,0.08,0.06,5.54,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
5.96,TAKEOFF,TO_GROUND_ROLL,4.06,80,75.94,3.62,-0.02,-0.14,0.17,89.89,0.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.473,0.0053,0.25,1,0.0053,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.64,516.94,2,0,0.08,0.08,93,14.29,0.08,0.06,5.82,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.24,TAKEOFF,TO_GROUND_ROLL,4.68,80,75.32,3.62,-0.03,-0.14,0.16,89.94,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.418,0.0047,0.25,1,0.0047,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.19,516.76,2,0,0.08,0.08,97,14.29,0.08,0.06,6.1,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.52,TAKEOFF,TO_GROUND_ROLL,5.35,80,74.65,3.62,-0.03,-0.13,0.17,90,0.101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.363,0.0039,0.25,1,0.0039,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.62,516.57,2,0,0.08,0.08,101,14.29,0.08,0.06,6.38,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
6.8,TAKEOFF,TO_GROUND_ROLL,6.04,80,73.96,3.62,-0.03,-0.13,0.17,90.05,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.309,0.0031,0.25,1,0.0031,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.93,516.37,2,0,0.08,0.08,105,14.29,0.08,0.06,6.66,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.08,TAKEOFF,TO_GROUND_ROLL,6.76,80,73.24,3.62,-0.04,-0.13,0.17,90.11,0.098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.255,0.0024,0.25,1,0.0024,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.12,516.15,2,0,0.08,0.08,109,14.29,0.08,0.06,6.94,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.36,TAKEOFF,TO_GROUND_ROLL,7.52,80,72.48,3.62,-0.04,-0.13,0.16,90.16,0.098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.36,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.36,1,0,-0.205,0.0018,0.25,1,0.0018,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.21,515.91,2,0,0.08,0.08,113,14.29,0.08,0.06,7.22,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.64,TAKEOFF,TO_GROUND_ROLL,8.3,80,71.7,3.62,-0.05,-0.13,0.17,90.21,0.098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.37,1,-0.001,-0.159,0.0013,0.25,1,0.0013,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.18,515.66,2,0,0.08,0.08,117,14.29,0.08,0.06,7.5,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
7.92,TAKEOFF,TO_GROUND_ROLL,9.12,80,70.88,3.62,-0.05,-0.12,0.17,90.25,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.37,1,-0.001,-0.118,0.0009,0.25,1,0.0009,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.03,515.4,2,0,0.08,0.08,121,14.29,0.08,0.06,7.78,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.2,TAKEOFF,TO_GROUND_ROLL,9.96,80,70.04,3.62,-0.06,-0.12,0.18,90.29,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.37,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.37,1,-0.001,-0.083,0.0006,0.25,1,0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.78,515.12,2,0,0.08,0.08,125,14.29,0.08,0.06,8.06,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.48,TAKEOFF,TO_GROUND_ROLL,10.84,80,69.16,3.62,-0.06,-0.12,0.18,90.32,0.097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.38,1,-0.001,-0.053,0.0004,0.25,1,0.0004,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.42,514.82,2,0,0.08,0.08,129,14.29,0.08,0.06,8.34,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
8.76,TAKEOFF,TO_GROUND_ROLL,11.74,80,68.26,3.62,-0.07,-0.12,0.18,90.35,0.098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.38,1,-0.002,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.95,514.51,2,0,0.08,0.08,133,14.29,0.08,0.06,8.62,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.04,TAKEOFF,TO_GROUND_ROLL,12.67,80,67.33,3.62,-0.07,-0.12,0.18,90.37,0.099,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.38,1,-0.002,-0.01,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.37,514.17,2,0,0.08,0.08,137,14.29,0.08,0.06,8.9,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.32,TAKEOFF,TO_GROUND_ROLL,13.62,80,66.38,3.62,-0.08,-0.11,0.18,90.39,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.003,0.003,0,0.25,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.69,513.82,2,0,0.08,0.08,141,14.29,0.08,0.06,9.18,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.6,TAKEOFF,TO_GROUND_ROLL,14.6,80,65.4,3.62,-0.08,-0.11,0.19,90.4,0.102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.004,0.008,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.9,513.45,2,0,0.08,0.08,145,14.29,0.08,0.06,9.46,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
9.88,TAKEOFF,TO_GROUND_ROLL,15.61,80,64.39,3.62,-0.09,-0.11,0.19,90.4,0.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.004,0.013,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.01,513.07,2,0,0.08,0.08,149,14.29,0.08,0.06,9.74,LANDED,CF1-J,0:/Integrated Flight Computer/aircraft/cf1_j_cfg.ks (inferred preloaded)
