t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.82,TAKEOFF,TO_PREFLIGHT,0.05,80,79.95,3.61,0,-0.23,-3,90.99,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,0.543,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.39,518.07,2,0,0.08,0.08,49,14.29,0.08,0.06,2.72,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.1,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.61,0,-0.22,5.66,91,0.102,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,0.543,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.33,518.07,2,0,0.08,0.08,53,14.29,0.08,0.06,3,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.38,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,3.61,0,-0.2,0.03,91,0.103,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.04,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,0.606,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.15,518.07,2,0,0.08,0.08,57,14.29,0.08,0.06,3.3,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.66,TAKEOFF,TO_GROUND_ROLL,0.27,80,79.73,3.62,-0.01,-0.12,1.19,91.01,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.44,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,0.615,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.82,518.01,2,0,0.08,0.08,61,14.29,0.08,0.06,3.58,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.94,TAKEOFF,TO_GROUND_ROLL,0.61,80,79.39,3.62,0,-0.15,-0.32,91.02,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.13,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,0.623,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.37,517.93,2,0,0.08,0.08,65,14.29,0.08,0.06,3.86,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.22,TAKEOFF,TO_GROUND_ROLL,0.98,80,79.02,3.62,-0.01,-0.15,0.38,91.02,0.102,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.63,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,0.624,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.78,517.84,2,0,0.08,0.08,69,14.29,0.08,0.06,4.14,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.5,TAKEOFF,TO_GROUND_ROLL,1.39,80,78.61,3.62,-0.01,-0.13,0.15,91.02,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,0.62,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.07,517.74,2,0,0.08,0.08,73,14.29,0.08,0.06,4.42,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.78,TAKEOFF,TO_GROUND_ROLL,1.83,80,78.17,3.62,-0.01,-0.14,0.15,91.02,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.4,1,-0.001,0.611,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.23,517.62,2,0,0.08,0.08,77,14.29,0.08,0.06,4.7,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.06,TAKEOFF,TO_GROUND_ROLL,2.31,80,77.69,3.62,-0.01,-0.13,0.19,91,0.104,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.37,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.41,1,-0.001,0.595,-0.0067,0.25,1,-0.0067,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.26,517.5,2,0,0.08,0.08,81,14.29,0.08,0.06,4.98,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.34,TAKEOFF,TO_GROUND_ROLL,2.82,80,77.18,3.62,-0.02,-0.13,0.17,90.99,0.105,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.41,1,-0.001,0.573,-0.0064,0.25,1,-0.0064,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.17,517.37,2,0,0.08,0.08,85,14.29,0.08,0.06,5.26,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.62,TAKEOFF,TO_GROUND_ROLL,3.36,80,76.64,3.62,-0.02,-0.13,0.19,90.96,0.105,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.001,0.546,-0.0061,0.25,1,-0.0061,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.96,517.22,2,0,0.08,0.08,89,14.29,0.08,0.06,5.54,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.9,TAKEOFF,TO_GROUND_ROLL,3.94,80,76.06,3.62,-0.02,-0.12,0.18,90.93,0.105,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.002,0.513,-0.0058,0.25,1,-0.0058,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.63,517.06,2,0,0.08,0.08,93,14.29,0.08,0.06,5.82,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.18,TAKEOFF,TO_GROUND_ROLL,4.55,80,75.45,3.62,-0.03,-0.13,0.19,90.9,0.105,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.002,0.477,-0.0054,0.25,1,-0.0054,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.18,516.89,2,0,0.08,0.08,97,14.29,0.08,0.06,6.1,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.46,TAKEOFF,TO_GROUND_ROLL,5.2,80,74.8,3.62,-0.03,-0.12,0.19,90.86,0.107,1,0,0,0,0,0,0,0,0,0,90.43,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.43,1,-0.002,0.437,-0.0049,0.25,1,-0.0049,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.61,516.7,2,0,0.08,0.08,101,14.29,0.08,0.06,6.38,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.74,TAKEOFF,TO_GROUND_ROLL,5.87,80,74.13,3.62,-0.03,-0.12,0.19,90.82,0.109,1,0,0,0,0,0,0,0,0,0,90.43,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,90.43,1,-0.003,0.396,-0.0044,0.25,1,-0.0044,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.92,516.5,2,0,0.08,0.08,105,14.29,0.08,0.06,6.66,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.02,TAKEOFF,TO_GROUND_ROLL,6.58,80,73.42,3.62,-0.04,-0.12,0.18,90.78,0.111,1,0,0,0,0,0,0,0,0,0,90.43,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,90.43,1,-0.003,0.354,-0.0038,0.25,1,-0.0038,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.13,516.29,2,0,0.08,0.08,109,14.29,0.08,0.06,6.94,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.3,TAKEOFF,TO_GROUND_ROLL,7.31,80,72.69,3.62,-0.04,-0.11,0.19,90.74,0.111,1,0,0,0,0,0,0,0,0,0,90.43,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,90.43,1,-0.004,0.311,-0.0032,0.25,1,-0.0032,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.21,516.07,2,0,0.08,0.08,113,14.29,0.08,0.06,7.22,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.58,TAKEOFF,TO_GROUND_ROLL,8.07,80,71.93,3.62,-0.05,-0.11,0.19,90.7,0.111,1,0,0,0,0,0,0,0,0,0,90.43,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,90.43,1,-0.005,0.27,-0.0026,0.25,1,-0.0026,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.19,515.82,2,0,0.08,0.08,117,14.29,0.08,0.06,7.5,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.86,TAKEOFF,TO_GROUND_ROLL,8.87,80,71.13,3.62,-0.05,-0.11,0.19,90.65,0.112,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.005,0.231,-0.0021,0.25,1,-0.0021,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.05,515.57,2,0,0.08,0.08,121,14.29,0.08,0.06,7.78,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.14,TAKEOFF,TO_GROUND_ROLL,9.69,80,70.31,3.62,-0.06,-0.11,0.2,90.62,0.113,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.006,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.006,0.195,-0.0017,0.25,1,-0.0017,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.8,515.3,2,0,0.08,0.08,125,14.29,0.08,0.06,8.06,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.42,TAKEOFF,TO_GROUND_ROLL,10.54,80,69.46,3.62,-0.06,-0.11,0.2,90.58,0.114,1,0,0,0,0,0,0,0,0,0,90.42,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.006,0,0,3,0,0,0,69,0,0,0,90.42,1,-0.006,0.163,-0.0013,0.25,1,-0.0013,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.45,515.01,2,0,0.08,0.08,129,14.29,0.08,0.06,8.34,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.7,TAKEOFF,TO_GROUND_ROLL,11.41,80,68.59,3.62,-0.06,-0.1,0.19,90.55,0.112,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.007,0,0,3,0,0,0,69,0,0,0,90.41,1,-0.007,0.135,-0.0011,0.25,1,-0.0011,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.99,514.71,2,0,0.08,0.08,133,14.29,0.08,0.06,8.62,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.98,TAKEOFF,TO_GROUND_ROLL,12.32,80,67.68,3.62,-0.07,-0.1,0.2,90.52,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.008,0,0,3,0,0,0,69,0,0,0,90.41,1,-0.008,0.111,-0.0008,0.25,1,-0.0008,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.42,514.39,2,0,0.08,0.08,137,14.29,0.08,0.06,8.9,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.26,TAKEOFF,TO_GROUND_ROLL,13.25,80,66.75,3.62,-0.08,-0.1,0.21,90.5,0.111,1,0,0,0,0,0,0,0,0,0,90.41,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.008,0,0,3,0,0,0,69,0,0,0,90.41,1,-0.008,0.092,-0.0007,0.25,1,-0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.74,514.05,2,0,0.08,0.08,141,14.29,0.08,0.06,9.18,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.54,TAKEOFF,TO_GROUND_ROLL,14.2,80,65.8,3.63,-0.08,-0.1,0.2,90.48,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.009,0,0,3,0,0,0,69,0,0,0,90.4,1,-0.009,0.076,-0.0006,0.25,1,-0.0006,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.96,513.69,2,0,0.08,0.08,145,14.29,0.08,0.06,9.46,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.82,TAKEOFF,TO_GROUND_ROLL,15.18,80,64.82,3.63,-0.09,-0.1,0.21,90.46,0.111,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.01,0,0,3,0,0,0,69,0,0,0,90.4,1,-0.01,0.064,-0.0005,0.25,1,-0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.08,513.32,2,0,0.08,0.08,149,14.29,0.08,0.06,9.74,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
10.1,TAKEOFF,TO_GROUND_ROLL,16.19,80,63.81,3.63,-0.09,-0.09,0.21,90.45,0.11,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.01,0,0,3,0,0,0,69,0,0,0,90.4,1,-0.01,0.055,-0.0004,0.25,1,-0.0004,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.09,512.93,2,0,0.08,0.08,153,14.29,0.08,0.06,10.02,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
