t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
2.82,TAKEOFF,TO_PREFLIGHT,0.03,80,79.97,3.61,0,-0.22,-2.01,90.14,0.102,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.07,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.286,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.39,518.11,2,0,0.08,0.08,49,14.29,0.08,0.06,2.72,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.1,TAKEOFF,TO_PREFLIGHT,0.04,80,79.96,3.61,0,-0.22,-0.22,90.14,0.098,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.286,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.34,518.11,2,0,0.08,0.08,53,14.29,0.08,0.06,3,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.38,TAKEOFF,TO_GROUND_ROLL,0.05,80,79.95,3.61,0,-0.21,0.31,90.14,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.12,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.256,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.15,518.1,2,0,0.08,0.08,57,14.29,0.08,0.06,3.3,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.66,TAKEOFF,TO_GROUND_ROLL,0.27,80,79.73,3.62,-0.01,-0.11,1.3,90.15,0.107,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.43,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.248,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.83,518.05,2,0,0.08,0.08,61,14.29,0.08,0.06,3.58,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
3.94,TAKEOFF,TO_GROUND_ROLL,0.61,80,79.39,3.62,0,-0.16,-0.39,90.16,0.11,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.11,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.237,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.37,517.97,2,0,0.08,0.08,65,14.29,0.08,0.06,3.86,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.22,TAKEOFF,TO_GROUND_ROLL,0.98,80,79.02,3.62,-0.01,-0.15,0.4,90.17,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.64,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.224,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.79,517.88,2,0,0.08,0.08,69,14.29,0.08,0.06,4.14,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.5,TAKEOFF,TO_GROUND_ROLL,1.39,80,78.61,3.62,-0.01,-0.13,0.11,90.18,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.209,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.07,517.77,2,0,0.08,0.08,73,14.29,0.08,0.06,4.42,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.78,TAKEOFF,TO_GROUND_ROLL,1.83,80,78.17,3.62,-0.01,-0.15,0.15,90.2,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.35,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.191,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.23,517.66,2,0,0.08,0.08,77,14.29,0.08,0.06,4.7,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.06,TAKEOFF,TO_GROUND_ROLL,2.31,80,77.69,3.62,-0.02,-0.13,0.21,90.21,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.37,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.172,0.0014,0.25,1,0.0014,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.27,517.54,2,0,0.08,0.08,81,14.29,0.08,0.06,4.98,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.34,TAKEOFF,TO_GROUND_ROLL,2.82,80,77.18,3.62,-0.02,-0.13,0.15,90.23,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.152,0.0012,0.25,1,0.0012,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.18,517.4,2,0,0.08,0.08,85,14.29,0.08,0.06,5.26,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.62,TAKEOFF,TO_GROUND_ROLL,3.36,80,76.64,3.62,-0.02,-0.13,0.19,90.25,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.36,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.131,0.001,0.25,1,0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.97,517.25,2,0,0.08,0.08,89,14.29,0.08,0.06,5.54,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.9,TAKEOFF,TO_GROUND_ROLL,3.94,80,76.06,3.62,-0.02,-0.13,0.18,90.27,0.103,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.11,0.0008,0.25,1,0.0008,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.64,517.1,2,0,0.08,0.08,93,14.29,0.08,0.06,5.82,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.18,TAKEOFF,TO_GROUND_ROLL,4.55,80,75.45,3.62,-0.03,-0.13,0.18,90.3,0.1,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.088,0.0007,0.25,1,0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.19,516.92,2,0,0.08,0.08,97,14.29,0.08,0.06,6.1,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.46,TAKEOFF,TO_GROUND_ROLL,5.2,80,74.8,3.62,-0.03,-0.12,0.18,90.32,0.1,1,0,0,0,0,0,0,0,0,0,90.38,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.38,1,0,-0.067,0.0005,0.25,1,0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.62,516.74,2,0,0.08,0.08,101,14.29,0.08,0.06,6.38,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
6.74,TAKEOFF,TO_GROUND_ROLL,5.87,80,74.13,3.62,-0.03,-0.12,0.18,90.34,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.047,0.0003,0.25,1,0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.93,516.54,2,0,0.08,0.08,105,14.29,0.08,0.06,6.66,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.02,TAKEOFF,TO_GROUND_ROLL,6.58,80,73.42,3.62,-0.04,-0.12,0.19,90.36,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.14,516.33,2,0,0.08,0.08,109,14.29,0.08,0.06,6.94,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.3,TAKEOFF,TO_GROUND_ROLL,7.31,80,72.69,3.62,-0.04,-0.12,0.19,90.37,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.013,0.0001,0.25,1,0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.22,516.1,2,0,0.08,0.08,113,14.29,0.08,0.06,7.22,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.58,TAKEOFF,TO_GROUND_ROLL,8.07,80,71.93,3.62,-0.05,-0.12,0.19,90.39,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,0.001,0,0.25,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.2,515.86,2,0,0.08,0.08,117,14.29,0.08,0.06,7.5,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.86,TAKEOFF,TO_GROUND_ROLL,8.87,80,71.13,3.62,-0.05,-0.11,0.19,90.4,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.002,0.014,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.06,515.6,2,0,0.08,0.08,121,14.29,0.08,0.06,7.78,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.14,TAKEOFF,TO_GROUND_ROLL,9.69,80,70.31,3.62,-0.06,-0.11,0.19,90.41,0.101,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.4,1,-0.002,0.012,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.82,515.33,2,0,0.08,0.08,125,14.29,0.08,0.06,8.06,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.42,TAKEOFF,TO_GROUND_ROLL,10.54,80,69.46,3.62,-0.06,-0.11,0.2,90.41,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.002,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.002,0.018,-0.0001,0.25,1,-0.0001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.46,515.05,2,0,0.08,0.08,129,14.29,0.08,0.06,8.34,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.7,TAKEOFF,TO_GROUND_ROLL,11.42,80,68.58,3.62,-0.07,-0.11,0.2,90.42,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.003,0.027,-0.0002,0.25,1,-0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,514.74,2,0,0.08,0.08,133,14.29,0.08,0.06,8.62,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
8.98,TAKEOFF,TO_GROUND_ROLL,12.32,80,67.68,3.62,-0.07,-0.1,0.2,90.43,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.003,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.003,0.034,-0.0002,0.25,1,-0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.43,514.42,2,0,0.08,0.08,137,14.29,0.08,0.06,8.9,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.26,TAKEOFF,TO_GROUND_ROLL,13.25,80,66.75,3.62,-0.07,-0.1,0.2,90.43,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.004,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.004,0.039,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.75,514.08,2,0,0.08,0.08,141,14.29,0.08,0.06,9.18,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.54,TAKEOFF,TO_GROUND_ROLL,14.2,80,65.8,3.63,-0.08,-0.1,0.2,90.44,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.005,0.043,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.98,513.73,2,0,0.08,0.08,145,14.29,0.08,0.06,9.46,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.82,TAKEOFF,TO_GROUND_ROLL,15.18,80,64.82,3.63,-0.09,-0.1,0.21,90.44,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.005,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.005,0.044,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.09,513.35,2,0,0.08,0.08,149,14.29,0.08,0.06,9.74,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
10.1,TAKEOFF,TO_GROUND_ROLL,16.19,80,63.81,3.63,-0.09,-0.1,0.21,90.44,0.103,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.32,0,0,0,90,0,0,0,0,0,0,0,0,-0.006,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.006,0.045,-0.0003,0.25,1,-0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.11,512.96,2,0,0.08,0.08,153,14.29,0.08,0.06,10.02,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
