t_s,phase,subphase,ias_ms,vapp_ms,spd_err_ms,agl_m,vs_ms,pitch_deg,aoa_deg,hdg_deg,bank_deg,thr_cmd,thr_cur,thr_intg,at_gain,at_tau_s,at_a_up,at_a_dn,at_kp_thr,at_ki_spd,at_thr_slew,aa_hdg_cmd_deg,aa_fpa_cmd_deg,aa_fbw,aa_dir,actual_fpa_deg,ftf_hdg_err_deg,ftf_fix_idx,kos_steer_pit_deg,kos_steer_hdg_deg,aa_dir_vx,aa_dir_vy,aa_dir_vz,aa_dir_pitch_deg,aa_dir_hdg_deg,ils_loc_m,ils_gs_m,ils_dist_km,loc_corr_deg,gs_corr_deg,gs_latched,active_gs_ang_deg,ils_intercept_alt_m,d_gs_ms,fpa_preclamped_deg,gs_nom_alt_m,flare_fpa_cmd,flare_tgt_vs,flare_frac,steer_hdg_deg,steer_blend,ro_loc_corr_deg,ro_hdg_err_deg,ro_yaw_tgt,ro_yaw_scale,ro_yaw_gate,yaw_cmd,roll_cmd,pitch_cmd,ro_pitch_tgt_deg,ro_pitch_err_deg,ro_pitch_ff,ro_roll_assist,flaps_cur,flaps_tgt,asc_j_ab,asc_j_rk,asc_validity,asc_q_pa,asc_q_raw_pa,asc_mach,asc_apo_m,asc_drag_n,asc_w_prop,asc_edot_aero,asc_edot_orb,asc_pitch_bias,asc_blend,asc_spooling,asc_ab_thr_ratio,asc_ab_t_now,asc_ab_t_avail,asc_ab_ign_on,asc_ab_flameouts,asc_rk_t_now,asc_rk_t_avail,asc_rk_ign_on,asc_rk_flameouts,ship_thrust,ship_avail_thrust,ship_ign_on,ship_flameouts,ifc_raw_dt_s,ifc_dt_s,ifc_loop_n,ifc_hz_est,ifc_raw_dt_max_s,ifc_raw_dt_min_s,phase_el_s,status,craft_name,cfg_file
3.24,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-24.07,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.285,0,0,1,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.11,2,0,0.656,0.5,38,1.52,0.656,0.336,3.14,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
4.34,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-23.79,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.234,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.11,2,0,1.099,0.5,39,0.91,1.099,0.656,4.55,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
5.69,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-22.66,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.11,2,0,1.354,0.5,40,0.74,1.354,1.099,5.97,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
7.3,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-21.52,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.11,2,0,1.61,0.5,41,0.62,1.61,1.354,7.65,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
9.17,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-24.07,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.1,2,0,1.866,0.5,42,0.54,1.866,1.61,9.58,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
12.62,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-23.48,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.1,2,0,3.446,0.5,43,0.29,3.446,1.866,13.46,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
14.16,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-24.07,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.09,2,0,1.539,0.5,44,0.65,3.446,1.539,14.25,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
14.83,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-24.66,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.09,2,0,0.672,0.5,45,1.49,1.539,0.672,14.82,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
15.21,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.62,0,-0.18,-23.79,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.08,2,0,0.379,0.379,46,2.64,0.672,0.379,15.2,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
15.51,TAKEOFF,TO_GROUND_ROLL,0,80,80,3.84,0,-0.18,-23.48,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.08,2,0,0.307,0.307,47,3.25,0.379,0.307,15.43,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
15.81,TAKEOFF,TO_GROUND_ROLL,0.64,80,79.36,3.68,-1.46,-0.15,85.33,90.15,0.1,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-55.65,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.249,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.31,517.92,2,0,0.06,0.06,51,13.33,0.307,0.06,15.73,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
16.09,TAKEOFF,TO_GROUND_ROLL,0.29,80,79.71,3.69,0.49,0.13,-65.76,90.16,0.108,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,26.22,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.238,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.55,518.01,2,0,0.06,0.06,55,14.29,0.08,0.06,16.01,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
16.37,TAKEOFF,TO_GROUND_ROLL,0.44,80,79.56,3.62,-0.08,-0.07,13.09,90.17,0.109,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-4.39,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.226,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.63,517.98,2,0,0.06,0.06,59,14.29,0.08,0.06,16.29,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
16.65,TAKEOFF,TO_GROUND_ROLL,0.6,80,79.4,3.61,-0.04,-0.24,0.54,90.18,0.109,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,-2.2,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.22,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.59,517.94,2,0,0.06,0.06,63,14.29,0.08,0.06,16.57,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
16.93,TAKEOFF,TO_GROUND_ROLL,0.86,80,79.14,3.63,0.01,-0.01,0.21,90.18,0.103,1,0,0,0,0,0,0,0,0,0,90.4,0,1,0,0.38,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.4,1,0,-0.214,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,517.87,2,0,0.06,0.06,67,14.29,0.08,0.06,16.85,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
17.21,TAKEOFF,TO_GROUND_ROLL,1.15,80,78.85,3.61,0,-0.15,-0.39,90.19,0.101,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,0.23,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.205,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.09,517.8,2,0,0.06,0.06,71,14.29,0.08,0.06,17.13,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
17.49,TAKEOFF,TO_GROUND_ROLL,1.48,80,78.52,3.62,-0.03,-0.12,0.68,90.2,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.99,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.194,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.64,517.72,2,0,0.06,0.06,75,14.29,0.08,0.06,17.41,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
17.77,TAKEOFF,TO_GROUND_ROLL,1.85,80,78.15,3.62,0,-0.07,0.1,90.21,0.11,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.11,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.182,0,0,3,0,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.06,517.62,2,0,0.06,0.06,79,14.29,0.08,0.06,17.69,PRELAUNCH,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
18.05,TAKEOFF,TO_GROUND_ROLL,2.25,80,77.75,3.62,-0.01,-0.13,0.12,90.22,0.112,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.31,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.169,0.0014,0.25,1,0.0014,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.36,517.52,2,0,0.06,0.06,83,14.29,0.08,0.06,17.97,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
18.33,TAKEOFF,TO_GROUND_ROLL,2.69,80,77.31,3.62,-0.02,-0.09,0.32,90.24,0.109,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.45,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.155,0.0013,0.25,1,0.0013,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,517.4,2,0,0.06,0.06,87,14.29,0.08,0.06,18.25,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
18.61,TAKEOFF,TO_GROUND_ROLL,3.17,80,76.83,3.62,-0.01,-0.1,0.15,90.25,0.105,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.27,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.139,0.0011,0.25,1,0.0011,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.56,517.28,2,0,0.06,0.06,91,14.29,0.08,0.06,18.53,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
18.89,TAKEOFF,TO_GROUND_ROLL,3.68,80,76.32,3.62,-0.02,-0.1,0.23,90.27,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.38,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.122,0.001,0.25,1,0.001,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.48,517.14,2,0,0.06,0.06,95,14.29,0.08,0.06,18.81,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
19.17,TAKEOFF,TO_GROUND_ROLL,4.22,80,75.78,3.62,-0.02,-0.09,0.23,90.28,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,69,0,0,0,90.39,1,0,-0.105,0.0008,0.25,1,0.0008,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.28,516.99,2,0,0.06,0.06,99,14.29,0.08,0.06,19.09,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
19.45,TAKEOFF,TO_GROUND_ROLL,4.79,80,75.21,3.62,-0.03,-0.1,0.2,90.3,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.089,0.0007,0.25,1,0.0007,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.95,516.82,2,0,0.06,0.06,103,14.29,0.08,0.06,19.37,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
19.73,TAKEOFF,TO_GROUND_ROLL,5.4,80,74.6,3.62,-0.03,-0.09,0.23,90.32,0.107,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.34,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.072,0.0005,0.25,1,0.0005,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.51,516.65,2,0,0.06,0.06,107,14.29,0.08,0.06,19.65,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
20.01,TAKEOFF,TO_GROUND_ROLL,6.04,80,73.96,3.62,-0.03,-0.09,0.22,90.33,0.106,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.057,0.0004,0.25,1,0.0004,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.95,516.46,2,0,0.06,0.06,111,14.29,0.08,0.06,19.93,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
20.29,TAKEOFF,TO_GROUND_ROLL,6.71,80,73.29,3.62,-0.04,-0.09,0.22,90.35,0.104,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.042,0.0003,0.25,1,0.0003,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.27,516.26,2,0,0.06,0.06,115,14.29,0.08,0.06,20.21,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
20.57,TAKEOFF,TO_GROUND_ROLL,7.41,80,72.59,3.62,-0.04,-0.08,0.23,90.36,0.102,1,0,0,0,0,0,0,0,0,0,90.39,0,1,0,-0.33,0,0,0,90,0,0,0,0,0,0,0,0,-0.001,0,0,3,0,0,0,69,0,0,0,90.39,1,-0.001,-0.029,0.0002,0.25,1,0.0002,0,0,0,0,0,0,1,1,0,0,VALID,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.47,516.04,2,0,0.06,0.06,119,14.29,0.08,0.06,20.49,LANDED,CF1-H,0:/Integrated Flight Computer/aircraft/cf1_h_cfg.ks (inferred preloaded)
